"Genes","Correlation"
"OR51A7",-0.0818070818070818
"OR51B2",0.275946275946276
"OR51B4",-0.123931623931624
"OR51B5",-0.00793650793650794
"OR51B6",-0.357753357753358
"OR51D1",-0.222832722832723
"OR51E1",0.274114774114774
"OR51E2",0.286935286935287
"OR51F2",-0.2002442002442
"OR51G1",-0.300976800976801
"OR51G2",-0.38034188034188
"OR51I1",0.247252747252747
"OR51I2",0.263125763125763
"OR51L1",0.0225885225885226
"OR51M1",-0.0158730158730159
"OR51Q1",-0.0854700854700855
"OR51S1",-0.241147741147741
"OR51T1",-0.377899877899878
"OR52A1",0.247863247863248
"OR52B2",0.0738705738705739
"OR52B4",-0.216727716727717
"OR52D1",-0.0366300366300366
"OR52E2",0.39010989010989
"OR52E4",0.1996336996337
"OR52E6",0.128205128205128
"OR52E8",-0.402930402930403
"OR52H1",0.1996336996337
"OR52I2",-0.0323565323565324
"OR52J3",-0.00244200244200244
"OR52K2",0.00244200244200244
"OR52L1",0.272893772893773
"OR52M1",0.327228327228327
"OR52N1",0.242368742368742
"OR52N2",0.204517704517705
"OR52N4",0.272283272283272
"OR52N5",0.142246642246642
"OR52R1",-0.260683760683761
"OR52W1",-0.00305250305250305
"OR56A3",-0.183760683760684
"OR56B1",0.0946275946275946
"OR56B4",0.160561660561661
"OR5A1",-0.271062271062271
"OR5A2",-0.010989010989011
"OR5AK2",-0.185592185592186
"OR5AP2",-0.395604395604396
"OR5AR1",-0.236874236874237
"OR5AS1",0.244200244200244
"OR5AU1",-0.181929181929182
"OR5B12",-0.161172161172161
"OR5B17",-0.0347985347985348
"OR5B2",-0.0549450549450549
"OR5B3",-0.215506715506715
"OR5C1",-0.322344322344322
"OR5D13",0.120879120879121
"OR5D14",-0.0476190476190476
"OR5D16",-0.156898656898657
"OR5D18",-0.094017094017094
"OR5F1",-0.072039072039072
"OR5H1",0.014041514041514
"OR5I1",0.189255189255189
"OR5J2",0.356532356532356
"OR5L1",0.281440781440781
"OR5L2",-0.317460317460317
"OR5M10",-0.0885225885225885
"OR5M11",0.11050061050061
"OR5M3",0.0622710622710623
"OR5M8",-0.536019536019536
"OR5M9",-0.101343101343101
"OR5P2",-0.0702075702075702
"OR5P3",0.109279609279609
"OR5R1",0.00427350427350427
"OR5T1",0.0500610500610501
"OR5T2",-0.233211233211233
"OR5T3",-0.173992673992674
"OR5V1",-0.171550671550672
"OR6A2",-0.343101343101343
"OR6B1",-0.231990231990232
"OR6C4",0.410866910866911
"OR6K2",0.18009768009768
"OR6K3",-0.0341880341880342
"OR6M1",0.319291819291819
"OR6N1",0.188644688644689
"OR6S1",-0.0848595848595848
"OR6T1",-0.0103785103785104
"OR6V1",-0.160561660561661
"OR6W1P",-0.00854700854700855
"OR6X1",0.0634920634920635
"OR6Y1",-0.217338217338217
"OR7A10",0.0964590964590964
"OR7A17",0.047008547008547
"OR7A5",0.777777777777778
"OR7C2",0.238705738705739
"OR7D2",0.768620268620268
"OR7D4",-0.173382173382173
"OR7E24",0.175213675213675
"OR7E91P",-0.246642246642247
"OR7G2",-0.382783882783883
"OR7G3",-0.0518925518925519
"OR8A1",0.287545787545788
"OR8B12",0.164835164835165
"OR8B4",0.0805860805860806
"OR8B8",-0.00671550671550672
"OR8D1",-0.355921855921856
"OR8D2",-0.0634920634920635
"OR8D4",0.184371184371184
"OR8G2",0.131868131868132
"OR8G5",-0.0787545787545788
"OR8H1",-0.0750915750915751
"OR8H2",0.025030525030525
"OR8H3",-0.209401709401709
"OR8J1",0.125763125763126
"OR8J3",0.204517704517705
"OR8K1",-0.295482295482295
"OR8K3",-0.253968253968254
"OR8K5",0.032967032967033
"OR8S1",-0.321733821733822
"OR8U1",-0.246642246642247
"OR9A2",0.24053724053724
"OR9A4",0.205128205128205
"OR9G4",0.0427350427350427
"OR9I1",-0.164224664224664
"OR9K2",0.19047619047619
"OR9Q1",0.154456654456654
"ORAI1",0.868742368742369
"ORAI2",0.772893772893773
"ORAI3",0.871184371184371
"ORAOV1",0.678876678876679
"ORC1L",0.89010989010989
"ORC2L",0.376678876678877
"ORC3L",0.778388278388278
"ORC4L",0.56043956043956
"ORC5L",0.824175824175824
"ORC6L",0.932844932844933
"ORM1",0.0305250305250305
"ORM2",0.282051282051282
"ORMDL1",0.572649572649573
"ORMDL2",0.829670329670329
"ORMDL3",0.656288156288156
"OS9",0.545177045177045
"OSBP2",0.86019536019536
"OSBPL10",0.904151404151404
"OSBPL11",0.851037851037851
"OSBPL1A",0.833943833943834
"OSBPL2",0.71001221001221
"OSBPL3",0.928571428571428
"OSBPL5",0.809523809523809
"OSBPL6",0.664224664224664
"OSBPL7",0.581807081807082
"OSBPL8",0.606227106227106
"OSBPL9",0.842490842490842
"OSBP",0.343711843711844
"OSCAR",0.722832722832723
"OSGEPL1",0.466422466422466
"OSGEP",0.745421245421245
"OSGIN1",0.668498168498168
"OSGIN2",0.938339438339438
"OSMR",0.608669108669109
"OSM",0.967643467643468
"OSR1",0.756410256410256
"OSR2",0.78998778998779
"OSTF1",0.907814407814408
"OSTM1",0.844322344322344
"OSTN",0.658119658119658
"OSTalpha",-0.0476190476190476
"OTC",0.771062271062271
"OTOA",0.741147741147741
"OTOF",0.688034188034188
"OTOP1",0.000610500610500611
"OTOP2",0.451159951159951
"OTOP3",0.374847374847375
"OTOR",-0.0286935286935287
"OTOS",0.772283272283272
"OTP",0.123321123321123
"OTUB1",0.210622710622711
"OTUB2",0.773504273504273
"OTUD3",0.652014652014652
"OTUD4",0.407203907203907
"OTUD5",0.626984126984127
"OTUD6A",0.00183150183150183
"OTUD6B",0.77045177045177
"OTUD7A",-0.344932844932845
"OTUD7B",0.43956043956044
"OTX1",0.6996336996337
"OTX2",0.126373626373626
"OVCH1",-0.225274725274725
"OVCH2",-0.257631257631258
"OVGP1",0.846153846153846
"OVOL1",0.385225885225885
"OVOL2",0.783882783882784
"OXA1L",0.534798534798535
"OXCT1",0.832722832722833
"OXCT2",0.829059829059829
"OXER1",-0.35958485958486
"OXGR1",0.79059829059829
"OXNAD1",0.601343101343101
"OXR1",0.783882783882784
"OXSM",0.789377289377289
"OXSR1",0.626984126984127
"OXTR",0.968253968253968
"OXT",0.00976800976800977
"P2RX1",-0.121489621489621
"P2RX2",-0.111111111111111
"P2RX3",0.297313797313797
"P2RX4",0.884004884004884
"P2RX5",0.762515262515262
"P2RX7",0.655677655677656
"P2RY10",0.354700854700855
"P2RY12",0.858974358974359
"P2RY13",0.845543345543345
"P2RY14",0.572039072039072
"P2RY1",0.621489621489621
"P2RY2",0.844322344322344
"P2RY4",-0.215506715506715
"P2RY6",0.935286935286935
"P4HA1",0.771062271062271
"P4HA2",0.843711843711844
"P4HA3",0.608058608058608
"P4HB",0.707570207570207
"PA2G4",0.647130647130647
"PAAF1",0.695970695970696
"PABPC1",0.917582417582417
"PABPC3",0.76007326007326
"PABPC4",0.899267399267399
"PABPC5",0.417582417582418
"PABPN1",0.421855921855922
"PACRG",0.727106227106227
"PACS1",0.435286935286935
"PACS2",0.728937728937729
"PACSIN1",0.992673992673993
"PACSIN2",0.717948717948718
"PACSIN3",0.90964590964591
"PADI1",-0.0177045177045177
"PADI2",0.845543345543345
"PADI3",0.0927960927960928
"PADI4",0.418192918192918
"PAEP",0.496336996336996
"PAF1",0.897435897435897
"PAFAH1B1",0.451770451770452
"PAFAH1B2",-0.297313797313797
"PAFAH1B3",0.873626373626374
"PAFAH2",0.542124542124542
"PAG1",0.705738705738706
"PAGE1",0.435897435897436
"PAGE2B",0.344322344322344
"PAGE2",0.454212454212454
"PAGE4",0.418192918192918
"PAGE5",0.125763125763126
"PAH",0.924908424908425
"PAICS",0.744810744810745
"PAIP1",0.528083028083028
"PAIP2B",0.73992673992674
"PAIP2",0.642857142857143
"PAK1IP1",0.907203907203907
"PAK1",0.848595848595848
"PAK2",0.48046398046398
"PAK3",0.713064713064713
"PAK4",0.711233211233211
"PAK6",0.954212454212454
"PAK7",0.642857142857143
"PALB2",0.58974358974359
"PALLD",0.808913308913309
"PALM2-AKAP2",0.475579975579976
"PALM2",0.862637362637363
"PALMD",0.742979242979243
"PALM",0.831501831501831
"PAM",0.921855921855922
"PAN3",0.478021978021978
"PANK1",0.897435897435897
"PANK2",0.885836385836386
"PANK3",0.468864468864469
"PANK4",0.835164835164835
"PANX1",0.578144078144078
"PANX2",0.572039072039072
"PANX3",-0.343101343101343
"PAOX",0.913919413919414
"PAPD4",0.632478632478632
"PAPD5",0.499389499389499
"PAPLN",0.891941391941392
"PAPOLA",0.651404151404151
"PAPOLB",-0.0695970695970696
"PAPOLG",0.591575091575091
"PAPPA2",0.544566544566545
"PAPPA",0.877289377289377
"PAPSS1",0.746031746031746
"PAPSS2",0.864468864468864
"PAQR3",0.809523809523809
"PAQR4",0.771672771672772
"PAQR5",0.60989010989011
"PAQR6",0.985347985347985
"PAQR7",0.712454212454212
"PAQR8",0.913919413919414
"PAQR9",0.92002442002442
"PAR5",0.47008547008547
"PARD3B",0.547008547008547
"PARD3",0.701465201465201
"PARD6A",0.814407814407814
"PARD6B",0.462759462759463
"PARD6G",0.607448107448107
"PARG",0.764957264957265
"PARK2",0.497557997557998
"PARK7",0.824786324786325
"PARL",0.588522588522589
"PARN",0.55006105006105
"PARP10",0.374236874236874
"PARP11",0.768009768009768
"PARP12",0.904761904761905
"PARP14",0.824175824175824
"PARP15",-0.161782661782662
"PARP16",0.815018315018315
"PARP1",0.811355311355311
"PARP2",0.840659340659341
"PARP3",0.761904761904762
"PARP4",0.288156288156288
"PARP6",0.881562881562882
"PARP8",0.437728937728938
"PARP9",0.81990231990232
"PARS2",0.882783882783883
"PART1",0.713064713064713
"PARVA",0.725885225885226
"PARVB",0.880952380952381
"PARVG",0.955433455433455
"PASD1",0.621489621489621
"PASK",0.419413919413919
"PATZ1",0.678876678876679
"PAWR",0.84004884004884
"PAX1",0.0702075702075702
"PAX2",0.195970695970696
"PAX3",0.271672771672772
"PAX4",-0.0659340659340659
"PAX5",0.422466422466422
"PAX6",0.855311355311355
"PAX7",0.322344322344322
"PAX8",0.834554334554334
"PAX9",0.313186813186813
"PAXIP1",0.736263736263736
"PBK",0.986568986568986
"PBLD",0.853479853479853
"PBOV1",0.00366300366300366
"PBRM1",0.689255189255189
"PBX1",0.552503052503052
"PBX2",-0.072039072039072
"PBX3",0.957875457875458
"PBX4",0.951770451770452
"PBXIP1",0.961538461538461
"PCBD1",0.945665445665446
"PCBD2",0.592185592185592
"PCBP1",0.536630036630036
"PCBP2",0.504884004884005
"PCBP3",0.907814407814408
"PCBP4",0.945054945054945
"PCCA",0.88034188034188
"PCCB",0.636141636141636
"PCDH10",0.784493284493284
"PCDH11X",0.047008547008547
"PCDH11Y",0.637362637362637
"PCDH12",0.872405372405372
"PCDH15",0.637973137973138
"PCDH17",0.492063492063492
"PCDH18",0.825396825396825
"PCDH19",0.741147741147741
"PCDH1",0.482905982905983
"PCDH20",0.761294261294261
"PCDH7",0.755189255189255
"PCDH8",0.985347985347985
"PCDH9",0.86019536019536
"PCDHA1",0.715506715506716
"PCDHA3",0.708791208791209
"PCDHA5",0.036019536019536
"PCDHA9",-0.272893772893773
"PCDHAC1",0.468864468864469
"PCDHAC2",0.418803418803419
"PCDHB10",0.789377289377289
"PCDHB11",0.184981684981685
"PCDHB12",0.675213675213675
"PCDHB13",0.47008547008547
"PCDHB14",0.876068376068376
"PCDHB15",0.691697191697192
"PCDHB16",0.963980463980464
"PCDHB17",0.531746031746032
"PCDHB18",0.473137973137973
"PCDHB1",-0.0323565323565324
"PCDHB2",0.925518925518925
"PCDHB3",0.824175824175824
"PCDHB4",0.627594627594628
"PCDHB5",0.943833943833944
"PCDHB6",0.851648351648352
"PCDHB7",0.917582417582417
"PCDHB8",0.532967032967033
"PCDHB9",0.683760683760684
"PCDHGA3",-0.0122100122100122
"PCDHGA5",0.297313797313797
"PCDHGA7",-0.147741147741148
"PCDHGA8",0.0518925518925519
"PCDHGA9",0.755799755799756
"PCDHGB1",0.809523809523809
"PCDHGB2",0.572039072039072
"PCDHGB3",0.238705738705739
"PCDHGB6",0.594627594627595
"PCDHGB7",0.200854700854701
"PCDHGC3",0.597069597069597
"PCDHGC4",0.101343101343101
"PCDHGC5",0.357142857142857
"PCF11",0.623931623931624
"PCGF1",0.837606837606838
"PCGF2",0.764346764346764
"PCGF3",0.883394383394383
"PCGF5",0.761904761904762
"PCGF6",0.766178266178266
"PCID2",0.667887667887668
"PCK1",0.457875457875458
"PCK2",0.946886446886447
"PCLO",0.874236874236874
"PCM1",0.423076923076923
"PCMT1",0.823565323565324
"PCMTD1",0.675824175824176
"PCMTD2",0.757020757020757
"PCNA",0.89010989010989
"PCNP",0.488400488400488
"PCNT",0.617826617826618
"PCNXL2",0.7002442002442
"PCNX",0.283882783882784
"PCOLCE2",0.987789987789988
"PCOLCE",0.912698412698413
"PCP2",0.347374847374847
"PCP4",0.946275946275946
"PCSK1N",0.508547008547009
"PCSK1",0.94017094017094
"PCSK2",0.807692307692308
"PCSK4",0.465201465201465
"PCSK5",0.605006105006105
"PCSK6",0.942002442002442
"PCSK7",0.373626373626374
"PCSK9",0.59035409035409
"PCTP",0.932844932844933
"PCYOX1L",0.82051282051282
"PCYOX1",0.361416361416361
"PCYT1A",-0.169108669108669
"PCYT1B",0.705738705738706
"PCYT2",0.68009768009768
"PC",0.717948717948718
"PDAP1",0.513431013431013
"PDCD10",0.661782661782662
"PDCD11",0.7997557997558
"PDCD1LG2",0.767399267399267
"PDCD1",0.62026862026862
"PDCD2L",0.90964590964591
"PDCD2",0.727716727716728
"PDCD4",0.488400488400488
"PDCD5",0.851648351648352
"PDCD6IP",0.659340659340659
"PDCD6",0.771672771672772
"PDCD7",0.711843711843712
"PDCL2",0.281440781440781
"PDCL3",0.781440781440781
"PDCL",0.325396825396825
"PDC",0.0177045177045177
"PDDC1",0.816239316239316
"PDE10A",0.824786324786325
"PDE11A",0.895604395604395
"PDE1A",0.923687423687424
"PDE1B",0.923076923076923
"PDE1C",0.684371184371184
"PDE2A",0.986568986568986
"PDE3A",0.633699633699634
"PDE3B",0.683150183150183
"PDE4A",0.883394383394383
"PDE4B",0.9004884004884
"PDE4C",0.256410256410256
"PDE4DIP",0.808302808302808
"PDE4D",0.784493284493284
"PDE5A",0.633089133089133
"PDE6A",0.6996336996337
"PDE6B",0.851037851037851
"PDE6C",-0.032967032967033
"PDE6D",0.721611721611721
"PDE6G",0.48962148962149
"PDE6H",0.68009768009768
"PDE7A",0.68009768009768
"PDE7B",0.804029304029304
"PDE8A",0.92002442002442
"PDE8B",0.768009768009768
"PDE9A",0.755189255189255
"PDGFA",0.875457875457875
"PDGFB",0.873626373626374
"PDGFC",0.899267399267399
"PDGFD",0.957875457875458
"PDGFRA",0.908424908424908
"PDGFRB",0.504273504273504
"PDGFRL",0.925518925518925
"PDHA1",0.786935286935287
"PDHA2",-0.057997557997558
"PDHB",0.538461538461538
"PDHX",0.892551892551892
"PDIA2",0.934065934065934
"PDIA3",0.616605616605617
"PDIA4",0.846764346764347
"PDIA5",0.946886446886447
"PDIA6",0.537240537240537
"PDIK1L",0.880952380952381
"PDILT",0.0409035409035409
"PDK1",0.804029304029304
"PDK2",0.749084249084249
"PDK3",0.807692307692308
"PDK4",0.92979242979243
"PDLIM1",0.727716727716728
"PDLIM2",0.598901098901099
"PDLIM3",0.880952380952381
"PDLIM4",0.918803418803419
"PDLIM5",0.768009768009768
"PDLIM7",0.664835164835165
"PDP2",0.482905982905983
"PDPK1",0.608669108669109
"PDPN",0.96031746031746
"PDPR",0.0750915750915751
"PDRG1",0.894383394383394
"PDS5A",0.534798534798535
"PDS5B",0.641636141636141
"PDSS1",0.800976800976801
"PDSS2",0.758241758241758
"PDX1",-0.00366300366300366
"PDXDC1",0.487789987789988
"PDXDC2",0.662393162393162
"PDXK",0.803418803418803
"PDXP",0.752747252747253
"PDYN",0.925518925518925
"PDZD11",0.457264957264957
"PDZD2",0.803418803418803
"PDZD3",0.0500610500610501
"PDZD4",0.703907203907204
"PDZD7",0.766788766788767
"PDZD8",0.32051282051282
"PDZK1IP1",0.789377289377289
"PDZK1",0.495115995115995
"PDZRN3",0.883394383394383
"PDZRN4",0.452380952380952
"PEA15",0.935286935286935
"PEAR1",0.725274725274725
"PEBP1",0.908424908424908
"PEBP4",0.931623931623932
"PECI",0.845543345543345
"PECR",0.62026862026862
"PEF1",0.752136752136752
"PEG10",0.851037851037851
"PEG3",0.855921855921856
"PELI1",0.775946275946276
"PELI2",0.693528693528694
"PELI3",0.895604395604395
"PELO",0.69047619047619
"PELP1",0.48046398046398
"PEMT",0.81013431013431
"PENK",0.954822954822955
"PEPD",0.890720390720391
"PER1",0.888278388278388
"PER2",0.695360195360195
"PER3",0.90964590964591
"PERP",0.920634920634921
"PES1",0.601343101343101
"PET112L",0.554945054945055
"PEX10",0.808302808302808
"PEX11A",0.82051282051282
"PEX11B",0.59035409035409
"PEX11G",0.744810744810745
"PEX12",0.605006105006105
"PEX13",0.251526251526252
"PEX14",0.829670329670329
"PEX16",0.636141636141636
"PEX19",0.688644688644689
"PEX1",0.537851037851038
"PEX26",0.459096459096459
"PEX3",0.659340659340659
"PEX5L",0.788156288156288
"PEX5",0.677655677655678
"PEX6",0.780830280830281
"PEX7",0.825396825396825
"PF4V1",0.0494505494505494
"PF4",0.584859584859585
"PFAS",0.777777777777778
"PFDN1",0.588522588522589
"PFDN2",0.668498168498168
"PFDN4",0.6001221001221
"PFDN5",0.695360195360195
"PFDN6",0.482905982905983
"PFKFB1",0.509157509157509
"PFKFB2",0.75030525030525
"PFKFB3",0.893162393162393
"PFKFB4",0.833943833943834
"PFKL",0.471306471306471
"PFKM",0.77045177045177
"PFKP",0.895604395604395
"PFN1",0.771062271062271
"PFN2",0.887057387057387
"PFN3",0.399267399267399
"PFN4",0.743589743589744
"PGAM1",0.890720390720391
"PGAM2",0.844932844932845
"PGAP1",0.795482295482295
"PGBD1",0.862026862026862
"PGBD2",0.678266178266178
"PGBD3",0.531746031746032
"PGBD4",0.545177045177045
"PGBD5",0.881562881562882
"PGCP",0.844932844932845
"PGC",0.608058608058608
"PGD",0.840659340659341
"PGF",0.968253968253968
"PGGT1B",0.369352869352869
"PGK1",0.803418803418803
"PGK2",-0.0280830280830281
"PGLS",0.797924297924298
"PGLYRP1",0.134310134310134
"PGLYRP2",0.155067155067155
"PGLYRP3",-0.128205128205128
"PGLYRP4",0.164224664224664
"PGM1",0.846153846153846
"PGM2L1",0.847985347985348
"PGM2",0.756410256410256
"PGM3",0.667887667887668
"PGM5",0.592185592185592
"PGPEP1",0.384615384615385
"PGRMC1",0.841880341880342
"PGRMC2",0.733821733821734
"PGR",0.253968253968254
"PGS1",0.413308913308913
"PHACTR1",0.498778998778999
"PHACTR2",0.796703296703297
"PHACTR3",0.35958485958486
"PHACTR4",0.808302808302808
"PHB2",0.928571428571428
"PHB",0.442612942612943
"PHC1",0.775335775335775
"PHC2",0.855921855921856
"PHC3",0.55006105006105
"PHEX",0.907814407814408
"PHF10",0.385836385836386
"PHF11",0.951770451770452
"PHF12",0.379120879120879
"PHF13",0.89010989010989
"PHF14",0.781440781440781
"PHF15",0.694139194139194
"PHF16",0.877899877899878
"PHF17",0.916361416361416
"PHF19",0.815628815628816
"PHF1",0.735042735042735
"PHF20L1",0.692918192918193
"PHF20",0.708791208791209
"PHF21A",0.69047619047619
"PHF21B",0.935897435897436
"PHF23",0.656288156288156
"PHF2",0.663003663003663
"PHF3",0.523809523809524
"PHF5A",0.421855921855922
"PHF6",0.688034188034188
"PHF7",-0.0873015873015873
"PHF8",0.625763125763126
"PHGDH",0.962148962148962
"PHIP",0.735653235653236
"PHKA1",0.77045177045177
"PHKA2",0.842490842490842
"PHKB",0.721611721611721
"PHKG1",0.82051282051282
"PHKG2",0.461538461538462
"PHLDA1",0.973748473748474
"PHLDA2",0.589133089133089
"PHLDA3",0.946275946275946
"PHLDB1",0.528693528693529
"PHLDB2",0.854090354090354
"PHOSPHO1",-0.115995115995116
"PHOSPHO2",0.8003663003663
"PHOX2A",0.146520146520146
"PHOX2B",0.210622710622711
"PHPT1",0.742368742368742
"PHTF1",0.944444444444444
"PHTF2",0.737484737484737
"PHYHD1",0.958485958485958
"PHYHIPL",0.638583638583639
"PHYHIP",0.938949938949939
"PHYH",0.969474969474969
"PI15",0.418803418803419
"PI16",0.987179487179487
"PI3",0.202075702075702
"PI4K2A",0.734432234432234
"PI4K2B",0.641025641025641
"PI4KAP2",0.412087912087912
"PI4KA",0.886446886446886
"PI4KB",0.66056166056166
"PIAS1",0.0543345543345543
"PIAS2",0.736874236874237
"PIAS3",0.801587301587302
"PIAS4",0.518315018315018
"PICALM",0.672161172161172
"PICK1",0.952380952380952
"PID1",0.944444444444444
"PIF1",0.862637362637363
"PIGA",0.756410256410256
"PIGB",0.648962148962149
"PIGC",0.551282051282051
"PIGF",0.52014652014652
"PIGG",0.851648351648352
"PIGH",0.731990231990232
"PIGK",0.758852258852259
"PIGL",0.716117216117216
"PIGM",0.557997557997558
"PIGN",0.517094017094017
"PIGO",0.468253968253968
"PIGP",0.757631257631258
"PIGQ",0.587301587301587
"PIGR",0.821123321123321
"PIGS",0.656898656898657
"PIGT",0.675824175824176
"PIGU",0.57997557997558
"PIGV",0.878510378510378
"PIGW",0.730769230769231
"PIGX",0.742979242979243
"PIGY",0.656898656898657
"PIGZ",0.934065934065934
"PIH1D1",0.709401709401709
"PIH1D2",0.783272283272283
"PIK3AP1",0.804639804639805
"PIK3C2A",0.3998778998779
"PIK3C2B",0.892551892551892
"PIK3C2G",0.797313797313797
"PIK3C3",0.404761904761905
"PIK3CA",0.365689865689866
"PIK3CB",0.623931623931624
"PIK3CD",0.957264957264957
"PIK3CG",0.863247863247863
"PIK3IP1",0.808913308913309
"PIK3R1",0.733211233211233
"PIK3R2",0.806471306471306
"PIK3R3",0.915140415140415
"PIK3R4",0.536630036630036
"PIK3R5",0.810744810744811
"PILRA",0.756410256410256
"PILRB",0.904761904761905
"PIM1",0.939560439560439
"PIM2",0.869352869352869
"PIM3",0.913919413919414
"PIN1L",-0.0488400488400488
"PIN1",0.521367521367521
"PIN4",0.223443223443223
"PINK1",0.836385836385836
"PINX1",0.708791208791209
"PIP4K2A",0.915140415140415
"PIP4K2B",0.634920634920635
"PIP4K2C",0.833943833943834
"PIP5K1A",0.623931623931624
"PIP5K1B",0.869352869352869
"PIP5K1C",0.388278388278388
"PIP5KL1",0.543345543345543
"PIPOX",0.92979242979243
"PIPSL",0.422466422466422
"PIP",0.0586080586080586
"PIR",0.966422466422466
"PISD",0.704517704517704
"PITPNA",0.673992673992674
"PITPNB",0.807692307692308
"PITPNC1",0.600732600732601
"PITPNM1",0.681929181929182
"PITPNM2",0.714285714285714
"PITPNM3",0.305250305250305
"PITRM1",0.792429792429792
"PITX1",0.458485958485958
"PITX2",0.702075702075702
"PITX3",0.0842490842490842
"PIWIL1",0.311965811965812
"PIWIL2",0.515873015873016
"PIWIL3",0.221001221001221
"PIWIL4",0.962148962148962
"PJA1",0.841880341880342
"PJA2",0.757631257631258
"PKD1L1",0.219169719169719
"PKD1L2",0.436507936507936
"PKD1L3",-0.0769230769230769
"PKD1",0.554334554334554
"PKD2L1",0.742368742368742
"PKD2L2",-0.185592185592186
"PKD2",0.710622710622711
"PKDREJ",-0.0659340659340659
"PKHD1L1",0.1001221001221
"PKHD1",0.117826617826618
"PKIA",0.826617826617827
"PKIB",0.941391941391941
"PKIG",0.84981684981685
"PKLR",0.160561660561661
"PKM2",0.854090354090354
